Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,Effective Speed,Average Score,Overclocked Score,Value & Sentiment,Code Name,Launch Date,Processor Number,# of Cores,# of Threads,Max TDP,Price,Sockets Supported
CPU,AM973PAEY44AB,AMD,A12-9730P APU (2016 M.BR),757,48.6,220,https://cpu.userbenchmark.com/SpeedTest/236011/AMD-A12-9730P-RADEON-R7-10-COMPUTE-CORES-4C-6G,-8,-13,-12,,,,,,,,,
CPU,,AMD,Phenom 9750,758,48.5,1549,https://cpu.userbenchmark.com/SpeedTest/2439/AMD-Phenomtm-9750-Quad-Core-Processor,-8,-21,-21,,,,,,,,,
CPU,,AMD,A10-7800 APU (2014 D.Ka),759,48.5,11181,https://cpu.userbenchmark.com/SpeedTest/13491/AMD-A10-7800-Radeon-R7-12-Compute-Cores-4C-8G,-8,-13,-12,-2045,,,,,,,,
CPU,,AMD,Athlon II X3 445,760,48.3,2347,https://cpu.userbenchmark.com/SpeedTest/1775/AMD-Athlontm-II-X3-445-Processor,-8,-19,-18,-4920,,,,,,,100,
CPU,,Intel,Core i3 550,761,48.3,11430,https://cpu.userbenchmark.com/SpeedTest/632/IntelR-CoreTM-i3-CPU---------550----320GHz,-8,-15,-14,-859,Clarkdale,Q2'10,i3-550,2,4,73,168,FCLGA1156
CPU,,Intel,Pentium B980,762,48.1,2820,https://cpu.userbenchmark.com/SpeedTest/6036/IntelR-PentiumR-CPU-B980---240GHz,-8,-26,-24,,Sandy Bridge,Q2'12,B980,2,2,35,,FCPGA988
CPU,,AMD,Phenom II X2 550,763,48.1,2754,https://cpu.userbenchmark.com/SpeedTest/2418/AMD-Phenomtm-II-X2-550-Processor,-8,-27,-24,,,,,,,,,
CPU,,AMD,Phenom II X2 555,764,48.1,3513,https://cpu.userbenchmark.com/SpeedTest/2917/AMD-Phenomtm-II-X2-555-Processor,-8,-27,-24,-4977,,,,,,,,
CPU,,Intel,Xeon E5420,765,48.1,1087,https://cpu.userbenchmark.com/SpeedTest/11278/IntelR-XeonR-CPU-----------E5420----250GHz,-8,-19,-16,,Harpertown,Q4'07,E5420,4,,80,250,LGA771
CPU,,Intel,Core i5-8210Y,766,48.1,178,https://cpu.userbenchmark.com/SpeedTest/651922/IntelR-CoreTM-i5-8210Y-CPU---160GHz,-8,-13,-10,,,,,,,,,
CPU,,AMD,A8-3800 APU,767,48.1,1048,https://cpu.userbenchmark.com/SpeedTest/7059/AMD-A8-3800-APU-with-Radeontm-HD-Graphics,-8,-19,-17,,,,,,,,,
CPU,,Intel,Core m3-7Y30,768,48.1,2679,https://cpu.userbenchmark.com/SpeedTest/196956/IntelR-CoreTM-m3-7Y30-CPU---100GHz,-8,-17,-14,,,,,,,,,
CPU,,Intel,Pentium B970,769,48,2186,https://cpu.userbenchmark.com/SpeedTest/559/IntelR-PentiumR-CPU-B970---230GHz,-8,-27,-25,,Sandy Bridge,Q1'12,B970,2,2,35,,FCPGA988
CPU,,Intel,Celeron G530,770,48,2562,https://cpu.userbenchmark.com/SpeedTest/229/IntelR-CeleronR-CPU-G530---240GHz,-8,-25,-24,-4892,Sandy Bridge,Q3'11,G530,2,2,65,70,FCLGA1155
CPU,,AMD,Athlon II X2 265,771,47.9,486,https://cpu.userbenchmark.com/SpeedTest/986/AMD-Athlontm-II-X2-265-Processor,-8,-25,-25,,,,,,,,70,
CPU,,Intel,Core i3-3227U,772,47.9,4609,https://cpu.userbenchmark.com/SpeedTest/5042/IntelR-CoreTM-i3-3227U-CPU---190GHz,-8,-27,-25,-4991,Ivy Bridge,Q1'13,i3-3227U,2,4,17,,FCBGA1023
CPU,,AMD,Athlon II X3 440,773,47.9,1649,https://cpu.userbenchmark.com/SpeedTest/5315/AMD-Athlontm-II-X3-440-Processor,-8,-20,-19,-4855,,,,,,,50,
CPU,FM983PAEY44AB,AMD,FX-9830P APU (2016 M.BR),774,47.8,2733,https://cpu.userbenchmark.com/SpeedTest/215072/AMD-FX-9830P-RADEON-R7-12-COMPUTE-CORES-4C-8G,-8,-14,-11,,,,,,,,,
CPU,AM963PAEY44AB,AMD,A10-9630P APU (2016 M.BR),775,47.8,352,https://cpu.userbenchmark.com/SpeedTest/192670/AMD-A10-9630P-RADEON-R5-10-COMPUTE-CORES-4C-6G,-8,-15,-13,,,,,,,,,
CPU,,Intel,Core2 Quad Q6700,776,47.7,4408,https://cpu.userbenchmark.com/SpeedTest/3748/IntelR-CoreTM2-Quad-CPU----Q6700----266GHz,-8,-22,-20,-4962,Kentsfield,Q3'07,Q6700,4,,105,230,LGA775
CPU,,Intel,Core i5-7Y54,777,47.7,953,https://cpu.userbenchmark.com/SpeedTest/193628/IntelR-CoreTM-i5-7Y54-CPU---120GHz,-8,-16,-11,,Kaby Lake,Q3'16,i5-7Y54,2,4,,,FCBGA1515
CPU,,Intel,Core i3-4010U,778,47.6,8201,https://cpu.userbenchmark.com/SpeedTest/4821/IntelR-CoreTM-i3-4010U-CPU---170GHz,-8,-27,-25,-1698,Haswell,Q3'13,i3-4010U,2,4,15,,FCBGA1168
CPU,,Intel,Xeon E5-2660 v2,779,47.6,22,https://cpu.userbenchmark.com/SpeedTest/13068/IntelR-XeonR-CPU-E5-2660-v2---220GHz,-8,-13,-7,,Ivy Bridge EP,Q3'13,E5-2660V2,10,20,95,143,FCLGA2011
CPU,,Intel,Core2 Quad Q8300,780,47.4,14300,https://cpu.userbenchmark.com/SpeedTest/1930/IntelR-CoreTM2-Quad-CPU----Q8300----250GHz,-9,-20,-18,-984,Yorkfield,Q4'08,Q8300,4,,95,90,LGA775
CPU,,Intel,Core i3 540,781,47.4,16645,https://cpu.userbenchmark.com/SpeedTest/2936/IntelR-CoreTM-i3-CPU---------540----307GHz,-9,-16,-15,-590,Clarkdale,Q1'10,i3-540,2,4,73,62,FCLGA1156
CPU,YM300UC4T2OFG,AMD,Athlon 300U,782,47.3,570,https://cpu.userbenchmark.com/SpeedTest/852003/AMD-Athlon-300U-with-Radeon-Vega-Mobile-Gfx,-9,-12,-9,,,,,,,,,
CPU,,AMD,A10-5750M APU,783,47.2,2328,https://cpu.userbenchmark.com/SpeedTest/3779/AMD-A10-5750M-APU-with-Radeontm-HD-Graphics,-9,-20,-16,-4987,,,,,,,,
CPU,,Intel,Core i5-2467M,784,47.2,3090,https://cpu.userbenchmark.com/SpeedTest/854/IntelR-CoreTM-i5-2467M-CPU---160GHz,-9,-29,-24,,Sandy Bridge,Q2'11,i5-2467M,2,4,17,,FCBGA1023
CPU,,AMD,Phenom 9650,785,47.2,2686,https://cpu.userbenchmark.com/SpeedTest/5238/AMD-Phenomtm-9650-Quad-Core-Processor,-9,-22,-23,-4938,,,,,,,125,
CPU,,AMD,Athlon II X3 435,786,47.1,1273,https://cpu.userbenchmark.com/SpeedTest/2024/AMD-Athlontm-II-X3-435-Processor,-9,-21,-19,-4887,,,,,,,65,
CPU,,AMD,Phenom II X2 545,787,47.1,846,https://cpu.userbenchmark.com/SpeedTest/8398/AMD-Phenomtm-II-X2-545-Processor,-9,-29,-28,,,,,,,,,
CPU,,Intel,Xeon X3220,788,46.7,581,https://cpu.userbenchmark.com/SpeedTest/4801/IntelR-XeonR-CPU-----------X3220----240GHz,-9,-24,-19,,Kentsfield,Q1'07,X3220,4,,105,63,LGA775
CPU,,Intel,Core i3-3217U,789,46.7,19593,https://cpu.userbenchmark.com/SpeedTest/1643/IntelR-CoreTM-i3-3217U-CPU---180GHz,-9,-29,-26,-1303,Ivy Bridge,Q2'12,i3-3217U,2,4,17,,FCBGA1023
CPU,,AMD,Athlon II X2 270,790,46.7,4182,https://cpu.userbenchmark.com/SpeedTest/1939/AMD-Athlontm-II-X2-270-Processor,-9,-25,-24,-2423,,,,,,,60,
CPU,,AMD,A10-4600M APU,791,46.7,4535,https://cpu.userbenchmark.com/SpeedTest/1051/AMD-A10-4600M-APU-with-Radeontm-HD-Graphics,-9,-23,-20,-4977,,,,,,,,
CPU,,Intel,Pentium B960,792,46.5,8666,https://cpu.userbenchmark.com/SpeedTest/1038/IntelR-PentiumR-CPU-B960---220GHz,-9,-30,-27,-2536,Sandy Bridge,Q4'11,B960,2,2,35,,"FCPGA988, PGA988"
CPU,,Intel,Celeron 1005M,793,46.4,2104,https://cpu.userbenchmark.com/SpeedTest/5234/IntelR-CeleronR-CPU-1005M---190GHz,-9,-32,-31,,Ivy Bridge,Q3'13,1005M,2,2,35,,FCPGA988
CPU,,Intel,Core i3 530,794,46.4,11944,https://cpu.userbenchmark.com/SpeedTest/132/IntelR-CoreTM-i3-CPU---------530----293GHz,-9,-17,-16,-999,Clarkdale,Q1'10,i3-530,2,4,73,98,FCLGA1156
CPU,,AMD,Athlon 64 X2 Dual Core 6400+,795,46.4,710,https://cpu.userbenchmark.com/SpeedTest/5653/AMD-Athlontm-64-X2-Dual-Core-Processor-6400-,-9,-28,-28,,,,,,,,,
CPU,,Intel,Core i3-4005U,796,46.3,24415,https://cpu.userbenchmark.com/SpeedTest/7028/IntelR-CoreTM-i3-4005U-CPU---170GHz,-9,-28,-26,-738,Haswell,Q3'13,i3-4005U,2,4,15,,FCBGA1168
CPU,,Intel,Core m3-7Y32,797,46.3,24,https://cpu.userbenchmark.com/SpeedTest/513740/IntelR-CoreTM-m3-7Y32-CPU---110GHz,-9,-16,-12,-283,,,,,,,,
CPU,,Intel,Core i7-7Y75,798,46.3,1822,https://cpu.userbenchmark.com/SpeedTest/211988/IntelR-CoreTM-i7-7Y75-CPU---130GHz,-9,-17,-10,,Kaby Lake,Q3'16,i7-7Y75,2,4,,,FCBGA1515
CPU,,Intel,Core2 Quad Q8200,799,46.2,14833,https://cpu.userbenchmark.com/SpeedTest/3754/IntelR-CoreTM2-Quad--CPU---Q8200----233GHz,-9,-22,-21,-924,Yorkfield,Q3'08,Q8200,4,,95,49,LGA775
CPU,,Intel,Pentium B940,800,46.2,2413,https://cpu.userbenchmark.com/SpeedTest/2724/IntelR-PentiumR-CPU-B940---200GHz,-9,-32,-30,,Sandy Bridge,Q2'11,B940,2,2,35,,PGA988
CPU,,AMD,Phenom 9550,801,46.2,1762,https://cpu.userbenchmark.com/SpeedTest/2319/AMD-Phenomtm-9550-Quad-Core-Processor,-9,-23,-24,,,,,,,,,
CPU,,AMD,Ryzen 3 2200U,802,46.1,8800,https://cpu.userbenchmark.com/SpeedTest/480281/AMD-Ryzen-3-2200U-with-Radeon-Vega-Mobile-Gfx,-9,-13,-9,-1648,,,,,,,,
CPU,,Intel,Core M-5Y10,803,46.1,378,https://cpu.userbenchmark.com/SpeedTest/17561/IntelR-Processor-5Y10-CPU---080GHz,-9,-23,-19,,Broadwell,Q3'14,5Y10,2,4,,,
CPU,,Intel,Core2 Quad,804,46,4381,https://cpu.userbenchmark.com/SpeedTest/374/IntelR-CoreTM2-Quad-CPU-------------240GHz,-9,-25,-20,-4923,,,,,,,100,
CPU,,AMD,A6-3620 APU,805,46,1972,https://cpu.userbenchmark.com/SpeedTest/8057/AMD-A6-3620-APU-with-Radeontm-HD-Graphics,-9,-21,-21,,,,,,,,,
CPU,,AMD,A10-5757M APU,806,45.9,1008,https://cpu.userbenchmark.com/SpeedTest/7160/AMD-A10-5757M-APU-with-Radeontm-HD-Graphics,-9,-23,-19,,,,,,,,,
CPU,,AMD,Athlon II X2 B24,807,45.9,1403,https://cpu.userbenchmark.com/SpeedTest/6359/AMD-Athlontm-II-X2-B24-Processor,-9,-29,-29,,,,,,,,,
CPU,,Intel,Core i5-4300Y,808,45.9,613,https://cpu.userbenchmark.com/SpeedTest/8659/IntelR-CoreTM-i5-4300Y-CPU---160GHz,-9,-27,-20,,Haswell,Q3'13,i5-4300Y,2,4,,,FCBGA1168
CPU,,Intel,Core M-5Y71,809,45.8,2331,https://cpu.userbenchmark.com/SpeedTest/24191/IntelR-CoreTM-M-5Y71-CPU---120GHz,-9,-22,-13,,Broadwell,Q4'14,5Y71,2,4,,,FCBGA1234
CPU,,Intel,Pentium B950,810,45.8,4768,https://cpu.userbenchmark.com/SpeedTest/1968/IntelR-PentiumR-CPU-B950---210GHz,-9,-32,-28,-3360,Sandy Bridge,Q2'11,B950,2,2,35,,PGA988
CPU,,AMD,Athlon II X2 260,811,45.7,3630,https://cpu.userbenchmark.com/SpeedTest/4651/AMD-Athlontm-II-X2-260-Processor,-9,-27,-26,,,,,,,,,
CPU,,Intel,Core M-5Y10a,812,45.7,7,https://cpu.userbenchmark.com/SpeedTest/26061/IntelR-Processor-5Y10a-CPU---080GHz,-9,-27,-24,,Broadwell,Q3'14,5Y10a,2,4,,,
CPU,,Intel,Core2 Duo E8600,813,45.7,4183,https://cpu.userbenchmark.com/SpeedTest/124/IntelR-CoreTM2-Duo-CPU-----E8600----333GHz,-9,-25,-23,-2494,Wolfdale,Q3'08,E8600,2,,65,180,LGA775
CPU,,Intel,Pentium 2127U,814,45.7,971,https://cpu.userbenchmark.com/SpeedTest/3354/IntelR-PentiumR-CPU-2127U---190GHz,-9,-34,-31,,Ivy Bridge,Q3'13,2127U,2,2,17,,FCBGA1023
CPU,,AMD,A4-6320 APU,815,45.6,427,https://cpu.userbenchmark.com/SpeedTest/12932/AMD-A4-6320-APU-with-Radeontm-HD-Graphics,-9,-26,-24,,,,,,,,,
CPU,,Intel,Core i5-8200Y,816,45.6,93,https://cpu.userbenchmark.com/SpeedTest/623840/IntelR-CoreTM-i5-8200Y-CPU---130GHz,-9,-17,-9,,Amber Lake Y,Q3'18,i5-8200Y,2,4,5,,FCBGA1515
CPU,,AMD,Athlon II X2 255,817,45.6,2702,https://cpu.userbenchmark.com/SpeedTest/6225/AMD-Athlontm-II-X2-255-Processor,-9,-28,-27,,,,,,,,,
CPU,BX80562Q6600,Intel,Core2 Quad Q6600,818,45.6,46566,https://cpu.userbenchmark.com/Intel-Core2-Quad-Q6600/Rating/1980,-9,-25,-20,-385,Kentsfield,Q1'07,Q6600,4,,105,190,LGA775
CPU,,Intel,Core M-5Y70,819,45.5,524,https://cpu.userbenchmark.com/SpeedTest/16573/IntelR-Processor-5Y70-CPU---110GHz,-9,-23,-13,,Broadwell,Q3'14,5Y70,2,4,,,
CPU,,AMD,A4-6300 APU,820,45.5,8077,https://cpu.userbenchmark.com/SpeedTest/10639/AMD-A4-6300-APU-with-Radeontm-HD-Graphics,-9,-28,-25,-1181,,,,,,,51,
CPU,,AMD,A8-5550M APU,821,45.5,2340,https://cpu.userbenchmark.com/SpeedTest/5035/AMD-A8-5550M-APU-with-Radeontm-HD-Graphics,-9,-25,-19,-4944,,,,,,,134,
CPU,,AMD,Ryzen 3 3200U,822,45.4,8033,https://cpu.userbenchmark.com/SpeedTest/771805/AMD-Ryzen-3-3200U-with-Radeon-Vega-Mobile-Gfx,-9,-12,-9,-618,,,,,,,,
CPU,,Intel,Pentium 3805U,823,45.4,600,https://cpu.userbenchmark.com/SpeedTest/34360/IntelR-PentiumR-3805U---190GHz,-9,-28,-26,,Broadwell,Q1'15,3805U,2,2,15,,FCBGA1168
CPU,,AMD,Athlon II X3 425,824,45.3,1047,https://cpu.userbenchmark.com/SpeedTest/2178/AMD-Athlontm-II-X3-425-Processor,-9,-23,-21,,,,,,,,,
CPU,,AMD,A6-6400K APU,825,45.3,8787,https://cpu.userbenchmark.com/SpeedTest/3048/AMD-A6-6400K-APU-with-Radeontm-HD-Graphics,-9,-26,-23,-985,,,,,,,81,
CPU,,Intel,Core i5-4210Y,826,45.3,442,https://cpu.userbenchmark.com/SpeedTest/6358/IntelR-CoreTM-i5-4210Y-CPU---150GHz,-9,-29,-27,,Haswell,Q3'13,i5-4210Y,2,4,,,FCBGA1168
CPU,,Intel,Celeron 1037U,827,45.2,1527,https://cpu.userbenchmark.com/SpeedTest/3597/IntelR-CeleronR-CPU-1037U---180GHz,-9,-35,-33,,Ivy Bridge,Q1'13,1037U,2,2,17,,FCBGA1023
CPU,,Intel,Celeron 1000M,828,45.2,2308,https://cpu.userbenchmark.com/SpeedTest/5059/IntelR-CeleronR-CPU-1000M---180GHz,-9,-34,-33,-4987,Ivy Bridge,Q1'13,1000M,2,2,35,,FCPGA988
CPU,,Intel,Core i5-3339Y,829,45.1,190,https://cpu.userbenchmark.com/SpeedTest/3454/IntelR-CoreTM-i5-3339Y-CPU---150GHz,-10,-31,-26,,Ivy Bridge,Q1'13,i5-3339Y,2,4,13,,FCBGA1023
CPU,,Intel,Core m3-6Y30,830,45.1,4018,https://cpu.userbenchmark.com/SpeedTest/38171/IntelR-CoreTM-m3-6Y30-CPU---090GHz,-10,-21,-19,,,,,,,,,
CPU,,Intel,Core m5-6Y57,831,45.1,1012,https://cpu.userbenchmark.com/SpeedTest/42768/IntelR-CoreTM-m5-6Y57-CPU---110GHz,-10,-19,-14,,,,,,,,,
CPU,,Intel,Core m5-6Y54,832,45,1105,https://cpu.userbenchmark.com/SpeedTest/40602/IntelR-CoreTM-m5-6Y54-CPU---110GHz,-10,-19,-14,,,,,,,,,
CPU,,Intel,Pentium 2117U,833,44.9,3405,https://cpu.userbenchmark.com/SpeedTest/6356/IntelR-PentiumR-CPU-2117U---180GHz,-10,-36,-33,,Ivy Bridge,Q3'12,2117U,2,2,17,,FCBGA1023
CPU,,Intel,Core i7 M 640,834,44.8,3761,https://cpu.userbenchmark.com/SpeedTest/4397/IntelR-CoreTM-i7-CPU-------M-640----280GHz,-10,-17,-15,-4994,Arrandale,Q3'10,i7-640M,2,4,35,,"BGA1288, PGA988"
CPU,,AMD,A6-5400K APU,835,44.8,5234,https://cpu.userbenchmark.com/SpeedTest/4113/AMD-A6-5400K-APU-with-Radeontm-HD-Graphics,-10,-29,-24,-2459,,,,,,,84,
CPU,,Intel,Core i5-2537M,836,44.6,343,https://cpu.userbenchmark.com/SpeedTest/3186/IntelR-CoreTM-i5-2537M-CPU---140GHz,-10,-34,-24,,Sandy Bridge,Q1'11,i5-2537M,2,4,17,,FCBGA1023
CPU,,Intel,Core M-5Y10c,837,44.6,2225,https://cpu.userbenchmark.com/SpeedTest/23759/IntelR-CoreTM-M-5Y10c-CPU---080GHz,-10,-23,-19,,Broadwell,Q4'14,5Y10c,2,4,,,FCBGA1234
CPU,,Intel,Core i3-2375M,838,44.4,1001,https://cpu.userbenchmark.com/SpeedTest/5058/IntelR-CoreTM-i3-2375M-CPU---150GHz,-10,-39,-35,,Sandy Bridge,Q1'13,i3-2375M,2,4,17,,FCBGA1023
CPU,,Intel,Core m7-6Y75,839,44.4,1288,https://cpu.userbenchmark.com/SpeedTest/55308/IntelR-CoreTM-m7-6Y75-CPU---120GHz,-10,-19,-11,,,,,,,,,
CPU,,AMD,A4-5300 APU,840,44.3,4774,https://cpu.userbenchmark.com/SpeedTest/3554/AMD-A4-5300-APU-with-Radeontm-HD-Graphics,-10,-31,-28,-2357,,,,,,,36,
CPU,,Intel,Celeron B830,841,44.3,2267,https://cpu.userbenchmark.com/SpeedTest/8441/IntelR-CeleronR-CPU-B830---180GHz,-10,-38,-35,,Sandy Bridge,Q3'12,B830,2,2,35,,FCPGA988
CPU,,Intel,Xeon E5405,842,44.3,521,https://cpu.userbenchmark.com/SpeedTest/25434/IntelR-XeonR-CPU-----------E5405----200GHz,-10,-26,-22,,Harpertown,Q4'07,E5405,4,,80,,LGA771
CPU,,Intel,Core2 Quad Q9000,843,44.2,591,https://cpu.userbenchmark.com/SpeedTest/5898/IntelR-CoreTM2-Quad--CPU---Q9000----200GHz,-10,-27,-27,,Penryn,Q1'09,Q9000,4,,45,330,PGA478
CPU,,Intel,Xeon E3110,844,44.2,252,https://cpu.userbenchmark.com/SpeedTest/4226/IntelR-XeonR-CPU-----------E3110----300GHz,-10,-29,-27,,Wolfdale,Q1'08,E3110,2,,65,200,LGA775
CPU,,Intel,Xeon E5345,845,44.2,234,https://cpu.userbenchmark.com/SpeedTest/10151/IntelR-XeonR-CPU-----------E5345----233GHz,-10,-26,-23,,Clovertown,Q1'07,E5345,4,,80,,"LGA771, PLGA771"
CPU,,Intel,Core2 Duo E8500,846,44.1,15867,https://cpu.userbenchmark.com/SpeedTest/13/IntelR-CoreTM2-Duo-CPU-----E8500----316GHz,-10,-27,-27,-850,Wolfdale,Q1'08,E8500,2,,65,130,LGA775
CPU,,AMD,Athlon II X2 245,847,43.9,4692,https://cpu.userbenchmark.com/SpeedTest/2018/AMD-Athlontm-II-X2-245-Processor,-10,-31,-29,-4991,,,,,,,,
CPU,,AMD,Athlon II X2 250 (2013 D.Ri),848,43.8,14366,https://cpu.userbenchmark.com/SpeedTest/1064/AMD-Athlontm-II-X2-250-Processor,-10,-30,-28,-2038,,,,,,,,
CPU,,AMD,Phenom II N660,849,43.8,300,https://cpu.userbenchmark.com/SpeedTest/9034/AMD-Phenomtm-II-N660-Dual-Core-Processor,-10,-30,-29,,,,,,,,89,
CPU,,Intel,Core M-5Y51,850,43.8,340,https://cpu.userbenchmark.com/SpeedTest/24458/IntelR-CoreTM-M-5Y51-CPU---110GHz,-10,-26,-15,,Broadwell,Q4'14,5Y51,2,4,,,FCBGA1234
CPU,,Intel,Core2 Duo E8400,851,43.7,54062,https://cpu.userbenchmark.com/Intel-Core2-Duo-E8400/Rating/2720,-10,-30,-29,-304,Wolfdale,Q1'08,E8400,2,,65,79,LGA775
CPU,,AMD,Athlon 64 X2 Dual Core 6000+,852,43.7,4431,https://cpu.userbenchmark.com/SpeedTest/5708/AMD-Athlontm-64-X2-Dual-Core-Processor-6000-,-10,-31,-30,,,,,,,,,
CPU,,Intel,Celeron B820,853,43.6,2310,https://cpu.userbenchmark.com/SpeedTest/7064/IntelR-CeleronR-CPU-B820---170GHz,-10,-40,-37,,Sandy Bridge,Q3'12,B820,2,2,35,,FCPGA988
CPU,,Intel,Core i5 M 580,854,43.5,997,https://cpu.userbenchmark.com/SpeedTest/6113/IntelR-CoreTM-i5-CPU-------M-580----267GHz,-10,-19,-16,,Arrandale,Q3'10,i5-580M,2,4,35,250,"BGA1288, PGA988"
CPU,,AMD,Phenom 8650 Triple-Core,855,43.5,1146,https://cpu.userbenchmark.com/SpeedTest/4548/AMD-Phenomtm-8650-Triple-Core-Processor,-10,-28,-28,,,,,,,,,
CPU,,AMD,A6-3500 APU,856,43.4,2013,https://cpu.userbenchmark.com/SpeedTest/4150/AMD-A6-3500-APU-with-Radeontm-HD-Graphics,-10,-28,-26,-4888,,,,,,,65,
CPU,,Intel,Core i3-2367M,857,43.4,1572,https://cpu.userbenchmark.com/SpeedTest/526/IntelR-CoreTM-i3-2367M-CPU---140GHz,-10,-41,-38,,Sandy Bridge,Q4'11,i3-2367M,2,4,17,,FCBGA1023
CPU,,AMD,Athlon II X2 240,858,43.4,4939,https://cpu.userbenchmark.com/SpeedTest/4133/AMD-Athlontm-II-X2-240-Processor,-10,-31,-27,,,,,,,,,
CPU,,AMD,A8-3530MX APU,859,43.3,329,https://cpu.userbenchmark.com/SpeedTest/1796/AMD-A8-3530MX-APU-with-Radeontm-HD-Graphics,-10,-25,-23,,,,,,,,,
CPU,,AMD,A8-4500M APU,860,43.3,7240,https://cpu.userbenchmark.com/SpeedTest/758/AMD-A8-4500M-APU-with-Radeontm-HD-Graphics,-10,-29,-25,-3349,,,,,,,,
CPU,,AMD,Phenom II N950,861,43.2,194,https://cpu.userbenchmark.com/SpeedTest/213/AMD-Phenomtm-II-N950-Quad-Core-Processor,-10,-26,-26,,,,,,,,,
CPU,,Intel,Core i3-4012Y,862,43.2,379,https://cpu.userbenchmark.com/SpeedTest/12259/IntelR-CoreTM-i3-4012Y-CPU---150GHz,-10,-34,-30,,Haswell,Q3'13,i3-4012Y,2,4,,,FCBGA1168
CPU,,AMD,A8-3510MX APU,863,43.2,367,https://cpu.userbenchmark.com/SpeedTest/5873/AMD-A8-3510MX-APU-with-Radeontm-HD-Graphics,-10,-26,-22,,,,,,,,,
CPU,,Intel,Core2 Extreme X9100,864,43.1,437,https://cpu.userbenchmark.com/SpeedTest/6202/IntelR-CoreTM2-Extreme-CPU-X9100----306GHz,-10,-29,-27,,Penryn,Q3'08,X9100,2,,44,69,PGA478
CPU,,Intel,Core i3-2365M,865,43.1,1346,https://cpu.userbenchmark.com/SpeedTest/2519/IntelR-CoreTM-i3-2365M-CPU---140GHz,-10,-43,-39,,Sandy Bridge,Q3'12,i3-2365M,2,4,17,,FCBGA1023
CPU,,Intel,Core i7 M 620,866,43,6455,https://cpu.userbenchmark.com/SpeedTest/870/IntelR-CoreTM-i7-CPU-------M-620----267GHz,-10,-19,-16,-4994,Arrandale,Q1'10,i7-620M,2,4,35,,"BGA1288, PGA988"
CPU,,Intel,Core i5 M 560,867,43,9170,https://cpu.userbenchmark.com/SpeedTest/623/IntelR-CoreTM-i5-CPU-------M-560----267GHz,-11,-19,-17,-1230,Arrandale,Q3'10,i5-560M,2,4,35,80,"BGA1288, PGA988"
CPU,FM980PADY44AB,AMD,FX-9800P APU (2016 M.BR),868,43,2295,https://cpu.userbenchmark.com/SpeedTest/141405/AMD-FX-9800P-RADEON-R7-12-COMPUTE-CORES-4C-8G,-11,-18,-14,,,,,,,,,
CPU,,Intel,Celeron B815,869,42.9,1850,https://cpu.userbenchmark.com/SpeedTest/3210/IntelR-CeleronR-CPU-B815---160GHz,-11,-43,-40,,Sandy Bridge,Q1'12,B815,2,2,35,,FCPGA988
CPU,,AMD,Athlon X2 240,870,42.9,216,https://cpu.userbenchmark.com/SpeedTest/8553/AMD-Athlontm-X2-240-Processor,-11,-32,-31,,,,,,,,,
CPU,,AMD,Phenom 9150e,871,42.9,751,https://cpu.userbenchmark.com/SpeedTest/7599/AMD-Phenomtm-9150e-Quad-Core-Processor,-11,-31,-31,,,,,,,,,
CPU,,Intel,Core2 Duo E8300,872,42.9,1169,https://cpu.userbenchmark.com/SpeedTest/1068/IntelR-CoreTM2-Duo-CPU-----E8300----283GHz,-11,-32,-32,,Wolfdale,Q2'08,E8300,2,,65,,LGA775
CPU,,Intel,Core i5 M 540,873,42.8,5975,https://cpu.userbenchmark.com/SpeedTest/882/IntelR-CoreTM-i5-CPU-------M-540----253GHz,-11,-20,-18,-4987,Arrandale,Q1'10,i5-540M,2,4,35,,"BGA1288, PGA988"
CPU,,Intel,Core i5-4202Y,874,42.8,495,https://cpu.userbenchmark.com/SpeedTest/6438/IntelR-CoreTM-i5-4202Y-CPU---160GHz,-11,-31,-25,,Haswell,Q3'13,i5-4202Y,2,4,,,FCBGA1168
CPU,,Intel,Pentium E6800,875,42.8,548,https://cpu.userbenchmark.com/SpeedTest/4231/PentiumR-Dual-Core--CPU------E6800----333GHz,-11,-27,-25,,,,,,,,,
CPU,,Intel,Celeron 1017U,876,42.7,1124,https://cpu.userbenchmark.com/SpeedTest/3839/IntelR-CeleronR-CPU-1017U---160GHz,-11,-41,-38,,Ivy Bridge,Q3'13,1017U,2,2,17,,FCBGA1023
CPU,,AMD,A6-7470K APU (2014 D.Ka),877,42.6,152,https://cpu.userbenchmark.com/SpeedTest/129200/AMD-A6-7470K-Radeon-R5-6-Compute-Cores-2C-4G,-11,-23,-20,,,,,,,,,
CPU,,Intel,Core i5 M 480,878,42.6,11304,https://cpu.userbenchmark.com/SpeedTest/3496/IntelR-CoreTM-i5-CPU-------M-480----267GHz,-11,-20,-17,-2045,Arrandale,Q1'11,i5-480M,2,4,35,,"BGA1288, PGA988"
CPU,,AMD,A4-4000 APU,879,42.5,4290,https://cpu.userbenchmark.com/SpeedTest/8144/AMD-A4-4000-APU-with-Radeontm-HD-Graphics,-11,-36,-32,-2361,,,,,,,37,
CPU,,Intel,Core2 Duo E7600,880,42.5,2980,https://cpu.userbenchmark.com/SpeedTest/4924/IntelR-CoreTM2-Duo-CPU-----E7600----306GHz,-11,-29,-28,-4952,Wolfdale,Q2'09,E7600,2,,65,150,LGA775
